Date,Index,x,Diff,Fluctuations,Transaction_amount,Individual,Foreign,Agency,Financial_Investment,Insurance,Commit,Fund,Bank,Other_finance,Pension,National_municipality,Corp_etc,Foreign_etc,Open,High,Low,Close,Adj Close,Volume
2018/06/01,2438.96,6.0,15.95,0.0066,87674.0,-1314.0,2408.0,-1234.0,-1684.0,-108.0,663.0,9.0,52.0,-41.0,32.0,-157.0,159.0,-19.0,2419.6298828125,2445.31005859375,2418.110107421875,2438.9599609375,2438.9599609375,603000
2018/06/04,2447.76,6.0,8.8,0.0036,77707.0,-911.0,160.0,547.0,-483.0,92.0,498.0,256.0,-7.0,111.0,118.0,-38.0,187.0,16.0,2444.6201171875,2452.669921875,2441.25,2447.760009765625,2447.760009765625,438900
2018/06/05,2453.76,6.0,6.0,0.0025,73448.0,919.0,-89.0,-949.0,-1311.0,151.0,300.0,58.0,18.0,14.0,292.0,-474.0,116.0,2.0,2450.389892578125,2455.780029296875,2432.81005859375,2453.760009765625,2453.760009765625,501400
2018/06/07,2470.58,6.0,16.82,0.0069,80607.0,-3160.0,1399.0,1722.0,785.0,72.0,144.0,-5.0,10.0,26.0,-52.0,740.0,58.0,-20.0,2468.260009765625,2478.669921875,2466.010009765625,2470.580078125,2470.580078125,474100
2018/06/08,2451.58,4.0,-19.0,-0.0077,76727.0,5014.0,1293.0,-6616.0,-4168.0,-203.0,-811.0,-515.0,9.0,35.0,47.0,-1008.0,297.0,10.0,2467.8798828125,2468.27001953125,2449.110107421875,2451.580078125,2451.580078125,530200
2018/06/11,2470.15,6.0,18.57,0.0076,70255.0,-2575.0,-108.0,2815.0,1265.0,-23.0,108.0,338.0,-195.0,-5.0,-316.0,1645.0,-134.0,2.0,2454.25,2470.989990234375,2448.0,2470.14990234375,2470.14990234375,427900
2018/06/12,2468.83,4.0,-1.32,-0.0005,96152.0,-93.0,-1260.0,1258.0,2035.0,-456.0,-238.0,232.0,-11.0,-12.0,-337.0,47.0,58.0,37.0,2474.780029296875,2479.56005859375,2462.840087890625,2468.830078125,2468.830078125,613200
2018/06/14,2423.48,4.0,-45.35,-0.0184,97543.0,5020.0,-4766.0,-537.0,2650.0,3.0,-591.0,-1017.0,60.0,5.0,-829.0,-820.0,219.0,63.0,2450.860107421875,2451.949951171875,2422.3701171875,2423.47998046875,2423.47998046875,533400
2018/06/15,2404.04,4.0,-19.44,-0.008,90898.0,2670.0,-5492.0,2758.0,1974.0,-121.0,-365.0,-128.0,9.0,23.0,53.0,1312.0,71.0,-6.0,2432.179931640625,2433.510009765625,2403.969970703125,2404.0400390625,2404.0400390625,502400
2018/06/18,2376.24,4.0,-27.8,-0.0116,85935.0,-1123.0,-3195.0,4292.0,5140.0,109.0,-21.0,-827.0,-121.0,-21.0,-141.0,175.0,37.0,-10.0,2404.679931640625,2405.56005859375,2365.31005859375,2376.239990234375,2376.239990234375,564800
2018/06/19,2340.11,4.0,-36.13,-0.0152,79946.0,1405.0,-2153.0,318.0,1859.0,-295.0,4.0,-429.0,-152.0,-78.0,-303.0,-285.0,426.0,2.0,2373.1201171875,2379.489990234375,2336.5400390625,2340.110107421875,2340.110107421875,606300
2018/06/20,2363.91,6.0,23.8,0.0102,69869.0,-1178.0,1144.0,-174.0,-522.0,316.0,125.0,390.0,-115.0,268.0,-166.0,-470.0,216.0,-7.0,2350.239990234375,2374.52001953125,2345.219970703125,2363.909912109375,2363.909912109375,456000
2018/06/21,2337.83,4.0,-26.08,-0.011,67846.0,4107.0,-1293.0,-3036.0,-2409.0,-62.0,-316.0,-158.0,-108.0,55.0,153.0,-190.0,212.0,11.0,2364.159912109375,2370.580078125,2337.830078125,2337.830078125,2337.830078125,438300
2018/06/22,2357.22,6.0,19.39,0.0083,66042.0,-88.0,56.0,-246.0,-38.0,272.0,-19.0,518.0,104.0,4.0,-303.0,-784.0,274.0,3.0,2323.080078125,2357.39990234375,2320.760009765625,2357.219970703125,2357.219970703125,537300
2018/06/25,2357.88,6.0,0.66,0.0003,56838.0,87.0,-1111.0,1001.0,830.0,98.0,-195.0,783.0,37.0,28.0,99.0,-680.0,11.0,11.0,2351.889892578125,2361.389892578125,2337.219970703125,2357.8798828125,2357.8798828125,415100
2018/06/26,2350.92,4.0,-6.96,-0.003,65362.0,1168.0,-3227.0,2678.0,3463.0,-21.0,-43.0,443.0,9.0,23.0,-41.0,-1155.0,-610.0,-9.0,2334.75,2358.010009765625,2326.610107421875,2350.919921875,2350.919921875,470900
2018/06/27,2342.03,4.0,-8.89,-0.0038,70073.0,802.0,1579.0,-2660.0,-1441.0,244.0,-59.0,-193.0,-37.0,26.0,-380.0,-819.0,270.0,7.0,2349.3798828125,2358.7099609375,2342.02001953125,2342.030029296875,2342.030029296875,526600
2018/06/28,2314.24,4.0,-27.79,-0.0119,57753.0,1129.0,-2880.0,1408.0,1020.0,13.0,30.0,-1.0,-48.0,7.0,-233.0,618.0,351.0,-8.0,2327.3701171875,2335.35009765625,2310.800048828125,2314.239990234375,2314.239990234375,414400
2018/06/29,2326.13,6.0,11.89,0.0051,63097.0,-553.0,1666.0,-1397.0,-2645.0,167.0,829.0,556.0,17.0,12.0,265.0,-600.0,298.0,-13.0,2325.679931640625,2329.580078125,2296.389892578125,2326.1298828125,2326.1298828125,396700
2018/07/02,2271.54,4.0,-54.59,-0.0235,59900.0,2427.0,1154.0,-4009.0,-1759.0,-322.0,-272.0,-630.0,-114.0,-53.0,-512.0,-343.0,426.0,1.0,2322.22998046875,2327.590087890625,2271.530029296875,2271.5400390625,2271.5400390625,393300
2018/07/03,2272.76,6.0,1.22,0.0005,60020.0,-467.0,2013.0,-1794.0,34.0,102.0,-183.0,-260.0,-197.0,-165.0,-1383.0,259.0,243.0,4.0,2285.8798828125,2287.389892578125,2252.360107421875,2272.760009765625,2272.760009765625,366000
2018/07/04,2265.46,4.0,-7.3,-0.0032,48809.0,1292.0,1.0,-1535.0,-496.0,-26.0,51.0,-290.0,-19.0,-56.0,-647.0,-49.0,233.0,8.0,2270.949951171875,2280.81005859375,2261.340087890625,2265.4599609375,2265.4599609375,315100
2018/07/05,2257.55,4.0,-7.91,-0.0035,51665.0,318.0,-952.0,455.0,815.0,-32.0,-385.0,315.0,-38.0,-68.0,-401.0,250.0,173.0,5.0,2264.739990234375,2274.739990234375,2243.89990234375,2257.550048828125,2257.550048828125,346900
2018/07/06,2272.87,6.0,15.32,0.0068,63583.0,-1029.0,-3811.0,4589.0,2458.0,78.0,558.0,790.0,88.0,-35.0,312.0,337.0,260.0,-8.0,2261.43994140625,2283.75,2247.35009765625,2272.8701171875,2272.8701171875,344400
2018/07/09,2285.8,6.0,12.93,0.0057,57963.0,-752.0,-592.0,1222.0,2437.0,-135.0,-269.0,62.0,24.0,-10.0,-364.0,-521.0,123.0,-1.0,2276.919921875,2294.610107421875,2267.25,2285.800048828125,2285.800048828125,352600
2018/07/10,2294.16,6.0,8.36,0.0037,50388.0,193.0,317.0,-1157.0,-321.0,409.0,228.0,343.0,14.0,-2.0,95.0,-1925.0,634.0,11.0,2299.090087890625,2305.840087890625,2292.1298828125,2294.159912109375,2294.159912109375,339900
2018/07/11,2280.62,4.0,-13.54,-0.0059,57009.0,1350.0,2015.0,-1251.0,-709.0,23.0,175.0,249.0,25.0,-6.0,81.0,-1090.0,-2117.0,2.0,2277.219970703125,2287.080078125,2262.77001953125,2280.6201171875,2280.6201171875,423000
2018/07/12,2285.06,6.0,4.44,0.0019,61576.0,880.0,-177.0,-857.0,-483.0,149.0,248.0,-74.0,28.0,-28.0,-557.0,-141.0,156.0,-1.0,2285.929931640625,2298.56005859375,2277.72998046875,2285.06005859375,2285.06005859375,364400
2018/07/13,2310.9,6.0,25.84,0.0113,65007.0,-1374.0,2248.0,-940.0,-634.0,-95.0,-131.0,207.0,-60.0,33.0,-512.0,252.0,76.0,-9.0,2293.070068359375,2313.800048828125,2293.070068359375,2310.89990234375,2310.89990234375,291600
2018/07/16,2301.99,4.0,-8.91,-0.0039,49689.0,2883.0,-456.0,-2656.0,-1141.0,-198.0,-122.0,-551.0,-43.0,30.0,-634.0,4.0,225.0,4.0,2312.260009765625,2317.840087890625,2299.7900390625,2301.989990234375,2301.989990234375,297100
2018/07/17,2297.92,4.0,-4.07,-0.0018,48978.0,1342.0,-890.0,521.0,279.0,14.0,20.0,310.0,-74.0,-30.0,-255.0,256.0,-976.0,2.0,2302.949951171875,2306.070068359375,2290.239990234375,2297.919921875,2297.919921875,379000
2018/07/18,2290.11,4.0,-7.81,-0.0034,50322.0,1637.0,914.0,-2638.0,-1432.0,-147.0,-177.0,-218.0,11.0,-4.0,-198.0,-471.0,76.0,11.0,2313.780029296875,2319.389892578125,2287.10009765625,2290.110107421875,2290.110107421875,402800
2018/07/19,2282.29,4.0,-7.82,-0.0034,54311.0,-320.0,518.0,-187.0,-17.0,50.0,122.0,218.0,-3.0,-25.0,-424.0,-107.0,-16.0,6.0,2298.909912109375,2300.179931640625,2278.93994140625,2282.2900390625,2282.2900390625,464500
2018/07/20,2289.19,6.0,6.9,0.003,49106.0,526.0,-1212.0,649.0,1520.0,18.0,-436.0,-100.0,-15.0,-9.0,-527.0,199.0,36.0,0.0,2281.360107421875,2293.340087890625,2269.550048828125,2289.18994140625,2289.18994140625,353200
2018/07/23,2269.31,4.0,-19.88,-0.0087,55494.0,-1417.0,-313.0,2330.0,4771.0,-240.0,-386.0,-906.0,-65.0,-30.0,-837.0,26.0,-587.0,-10.0,2289.610107421875,2289.610107421875,2264.419921875,2269.31005859375,2269.31005859375,334300
2018/07/24,2280.2,6.0,10.89,0.0048,58319.0,-3043.0,634.0,2397.0,2206.0,65.0,188.0,196.0,0.0,-15.0,-216.0,-29.0,14.0,-3.0,2273.14990234375,2284.429931640625,2263.1298828125,2280.199951171875,2280.199951171875,436100
2018/07/25,2273.03,4.0,-7.17,-0.0031,61426.0,-1282.0,-1495.0,2784.0,1990.0,291.0,570.0,-549.0,111.0,-2.0,-56.0,427.0,-15.0,9.0,2284.3798828125,2292.610107421875,2269.669921875,2273.030029296875,2273.030029296875,309300
2018/07/26,2289.06,6.0,16.03,0.0071,63571.0,-1705.0,1284.0,403.0,83.0,-131.0,155.0,354.0,14.0,0.0,-432.0,358.0,25.0,-8.0,2284.510009765625,2297.159912109375,2276.5400390625,2289.06005859375,2289.06005859375,303300
2018/07/27,2294.99,6.0,5.93,0.0026,50915.0,-844.0,1632.0,-798.0,28.0,62.0,-23.0,-576.0,0.0,-22.0,-532.0,264.0,17.0,-5.0,2292.330078125,2295.27001953125,2284.43994140625,2294.989990234375,2294.989990234375,262100
2018/07/30,2293.51,4.0,-1.48,-0.0006,45523.0,31.0,1614.0,-2001.0,-1863.0,-95.0,63.0,143.0,-22.0,-2.0,66.0,-290.0,348.0,7.0,2290.179931640625,2296.909912109375,2283.2900390625,2293.510009765625,2293.510009765625,206500
2018/07/31,2295.26,6.0,1.75,0.0008,48784.0,-317.0,-711.0,798.0,542.0,-136.0,332.0,167.0,7.0,13.0,-202.0,73.0,268.0,-37.0,2292.22998046875,2296.60009765625,2286.02001953125,2295.260009765625,2295.260009765625,223900
2018/08/01,2307.07,6.0,11.81,0.0051,48328.0,-650.0,1714.0,-1416.0,-1141.0,190.0,189.0,121.0,1.0,-6.0,-446.0,-324.0,342.0,10.0,2301.169921875,2312.64990234375,2301.1298828125,2307.070068359375,2307.070068359375,219000
2018/08/02,2270.2,4.0,-36.87,-0.016,50428.0,3739.0,-479.0,-3750.0,-1645.0,-197.0,-271.0,-128.0,43.0,27.0,-468.0,-1110.0,501.0,-10.0,2304.139892578125,2306.719970703125,2265.4599609375,2270.199951171875,2270.199951171875,352100
2018/08/03,2287.68,6.0,17.48,0.0077,43125.0,-886.0,1439.0,-803.0,-856.0,54.0,20.0,405.0,7.0,17.0,-92.0,-359.0,256.0,-5.0,2278.330078125,2288.929931640625,2272.93994140625,2287.679931640625,2287.679931640625,270500
2018/08/06,2286.5,4.0,-1.18,-0.0005,46073.0,178.0,17.0,-670.0,533.0,-155.0,-172.0,-51.0,1.0,-15.0,-876.0,66.0,450.0,23.0,2288.510009765625,2300.3798828125,2283.260009765625,2286.5,2286.5,244500
2018/08/07,2300.16,6.0,13.66,0.006,47485.0,-62.0,578.0,-1097.0,-801.0,-24.0,169.0,293.0,39.0,-34.0,-584.0,-154.0,582.0,-1.0,2290.85009765625,2301.27001953125,2279.550048828125,2300.159912109375,2300.159912109375,230300
2018/08/08,2301.45,6.0,1.29,0.0006,55181.0,-1248.0,3579.0,-1156.0,-1345.0,30.0,-42.0,498.0,42.0,0.0,-346.0,6.0,-1180.0,5.0,2305.72998046875,2308.60009765625,2298.409912109375,2301.449951171875,2301.449951171875,299700
2018/08/09,2303.71,6.0,2.26,0.001,59858.0,139.0,-2238.0,1427.0,2967.0,-54.0,-109.0,99.0,-50.0,30.0,-1029.0,-426.0,676.0,-4.0,2303.0400390625,2303.7099609375,2291.909912109375,2303.7099609375,2303.7099609375,244900
2018/08/10,2282.79,4.0,-20.92,-0.0091,61862.0,1518.0,-1121.0,-857.0,-118.0,-234.0,-287.0,85.0,-30.0,-120.0,-521.0,372.0,485.0,-25.0,2295.2099609375,2295.6201171875,2277.889892578125,2282.7900390625,2282.7900390625,286200
2018/08/13,2248.45,4.0,-34.34,-0.015,59500.0,1029.0,-1739.0,150.0,1462.0,-309.0,-244.0,-428.0,-63.0,-122.0,-973.0,830.0,558.0,1.0,2266.429931640625,2271.820068359375,2238.550048828125,2248.449951171875,2248.449951171875,335400
2018/08/14,2258.91,6.0,10.46,0.0047,48720.0,-1320.0,-87.0,918.0,1061.0,285.0,-55.0,169.0,44.0,-73.0,-486.0,-26.0,522.0,-33.0,2249.860107421875,2262.52001953125,2247.3701171875,2258.909912109375,2258.909912109375,255200
2018/08/16,2240.8,4.0,-18.11,-0.008,60216.0,1783.0,-2422.0,-69.0,378.0,145.0,-144.0,-251.0,0.0,-179.0,-313.0,295.0,703.0,5.0,2233.050048828125,2244.080078125,2218.090087890625,2240.800048828125,2240.800048828125,312500
2018/08/17,2247.05,6.0,6.25,0.0028,46452.0,859.0,1026.0,-2534.0,-1625.0,170.0,-115.0,145.0,-11.0,-5.0,-99.0,-992.0,655.0,-7.0,2244.610107421875,2250.919921875,2240.139892578125,2247.050048828125,2247.050048828125,238400
2018/08/20,2247.88,6.0,0.83,0.0004,44189.0,-97.0,-555.0,86.0,330.0,-135.0,-132.0,-117.0,-63.0,-10.0,-89.0,304.0,559.0,6.0,2257.35009765625,2264.419921875,2245.06005859375,2247.8798828125,2247.8798828125,271600
2018/08/21,2270.06,6.0,22.18,0.0099,51829.0,-1511.0,1068.0,-171.0,-1523.0,79.0,422.0,387.0,19.0,15.0,332.0,95.0,618.0,-4.0,2248.0400390625,2272.860107421875,2244.590087890625,2270.06005859375,2270.06005859375,294300
2018/08/22,2273.33,6.0,3.27,0.0014,54250.0,1367.0,2081.0,-4206.0,-2808.0,97.0,159.0,-304.0,-18.0,-7.0,-781.0,-542.0,755.0,0.0,2273.679931640625,2280.31005859375,2268.909912109375,2273.330078125,2273.330078125,269300
2018/08/23,2282.6,6.0,9.27,0.0041,52382.0,-448.0,1736.0,-1932.0,-882.0,50.0,-72.0,-430.0,2.0,21.0,-359.0,-262.0,629.0,14.0,2282.570068359375,2282.8798828125,2268.06005859375,2282.60009765625,2282.60009765625,338400
2018/08/24,2293.21,6.0,10.61,0.0046,51369.0,-1995.0,784.0,581.0,-335.0,-43.0,154.0,293.0,-33.0,8.0,205.0,332.0,643.0,-14.0,2276.159912109375,2295.219970703125,2271.35009765625,2293.2099609375,2293.2099609375,347300
2018/08/27,2299.3,6.0,6.09,0.0027,57663.0,-2426.0,2383.0,-431.0,-66.0,-102.0,-72.0,-144.0,24.0,-54.0,-65.0,50.0,484.0,-10.0,2297.320068359375,2302.8701171875,2289.409912109375,2299.300048828125,2299.300048828125,307000
2018/08/28,2303.12,6.0,3.82,0.0017,55031.0,-1646.0,1431.0,-449.0,-84.0,-195.0,-189.0,-109.0,-97.0,-62.0,-40.0,331.0,670.0,-6.0,2312.139892578125,2314.60009765625,2299.449951171875,2303.1201171875,2303.1201171875,276900
2018/08/29,2309.03,6.0,5.91,0.0026,48077.0,-2216.0,1149.0,4282.0,4411.0,88.0,-265.0,186.0,17.0,-24.0,325.0,-458.0,-3211.0,-4.0,2304.659912109375,2309.8798828125,2300.2099609375,2309.030029296875,2309.030029296875,268200
2018/08/30,2307.35,4.0,-1.68,-0.0007,52523.0,660.0,2214.0,-3214.0,-2465.0,-135.0,-41.0,-457.0,54.0,-21.0,401.0,-550.0,331.0,8.0,2313.110107421875,2320.85009765625,2305.4599609375,2307.35009765625,2307.35009765625,286900
2018/08/31,2322.88,6.0,15.53,0.0067,55258.0,-1686.0,3966.0,-2642.0,-2067.0,-15.0,-26.0,-92.0,49.0,-25.0,44.0,-509.0,362.0,0.0,2298.1298828125,2322.8798828125,2295.719970703125,2322.8798828125,2322.8798828125,255900
2018/09/03,2307.03,4.0,-15.85,-0.0068,40965.0,2376.0,-2159.0,-726.0,65.0,-126.0,-241.0,-583.0,-58.0,-15.0,151.0,82.0,523.0,-13.0,2317.929931640625,2318.719970703125,2302.169921875,2307.030029296875,2307.030029296875,230500
2018/09/04,2315.72,6.0,8.69,0.0038,45512.0,-339.0,220.0,-132.0,-482.0,-102.0,-94.0,215.0,7.0,-3.0,41.0,285.0,253.0,-1.0,2308.9599609375,2317.739990234375,2302.169921875,2315.719970703125,2315.719970703125,277000
2018/09/05,2291.77,4.0,-23.95,-0.0103,53904.0,2473.0,-980.0,-1967.0,-860.0,-249.0,-337.0,-514.0,25.0,-39.0,122.0,-112.0,465.0,8.0,2310.89990234375,2315.429931640625,2288.010009765625,2291.77001953125,2291.77001953125,358200
2018/09/06,2287.61,4.0,-4.16,-0.0018,56795.0,1147.0,-2923.0,1133.0,776.0,103.0,-279.0,117.0,-16.0,-42.0,67.0,406.0,651.0,-8.0,2288.800048828125,2298.469970703125,2284.5,2287.610107421875,2287.610107421875,387500
2018/09/07,2281.58,4.0,-6.03,-0.0026,62637.0,2195.0,-7735.0,5056.0,4005.0,-22.0,-24.0,370.0,-61.0,9.0,117.0,661.0,466.0,16.0,2278.080078125,2286.820068359375,2264.89990234375,2281.580078125,2281.580078125,357600
2018/09/10,2288.66,6.0,7.08,0.0031,55994.0,-411.0,1240.0,-1239.0,-787.0,-157.0,360.0,327.0,-85.0,-20.0,22.0,-897.0,439.0,-28.0,2277.35009765625,2289.3798828125,2276.60009765625,2288.659912109375,2288.659912109375,312600
2018/09/11,2283.2,4.0,-5.46,-0.0024,61883.0,1922.0,-1889.0,-429.0,414.0,-272.0,-237.0,-175.0,-34.0,-36.0,118.0,-205.0,398.0,-1.0,2286.909912109375,2295.760009765625,2275.1298828125,2283.199951171875,2283.199951171875,368200
2018/09/12,2282.92,4.0,-0.28,-0.0001,64454.0,1839.0,-4154.0,1987.0,2234.0,-404.0,-277.0,-49.0,-62.0,0.0,115.0,431.0,324.0,2.0,2286.280029296875,2289.659912109375,2271.0,2282.919921875,2282.919921875,336800
2018/09/13,2286.23,6.0,3.31,0.0014,65989.0,388.0,-2684.0,1987.0,4733.0,111.0,-255.0,341.0,-51.0,28.0,-190.0,-2730.0,315.0,-6.0,2285.280029296875,2291.510009765625,2281.6298828125,2286.22998046875,2286.22998046875,301300
2018/09/14,2318.25,6.0,32.02,0.014,58392.0,-4832.0,2047.0,2713.0,57.0,-10.0,35.0,1196.0,24.0,30.0,-154.0,1532.0,83.0,-12.0,2304.699951171875,2318.64990234375,2304.14990234375,2318.25,2318.25,292200
2018/09/17,2303.01,4.0,-15.24,-0.0066,50797.0,690.0,1767.0,-2740.0,-1882.0,-5.0,-44.0,-153.0,-23.0,1.0,324.0,-957.0,294.0,-11.0,2314.550048828125,2314.550048828125,2295.260009765625,2303.010009765625,2303.010009765625,343200
2018/09/18,2308.98,6.0,5.97,0.0026,57941.0,-475.0,-830.0,995.0,641.0,-195.0,-234.0,15.0,-18.0,-21.0,276.0,533.0,307.0,2.0,2287.72998046875,2310.969970703125,2287.419921875,2308.97998046875,2308.97998046875,309200
2018/09/19,2308.46,4.0,-0.52,-0.0002,63826.0,-1094.0,3860.0,137.0,85.0,-71.0,-300.0,252.0,-6.0,20.0,305.0,-148.0,-2907.0,4.0,2319.219970703125,2319.219970703125,2301.7900390625,2308.4599609375,2308.4599609375,350900
2018/09/20,2323.45,6.0,14.99,0.0065,64687.0,-4134.0,2952.0,998.0,-610.0,-95.0,88.0,411.0,-35.0,-46.0,317.0,969.0,207.0,-23.0,2314.409912109375,2334.0400390625,2311.56005859375,2323.449951171875,2323.449951171875,289100
2018/09/21,2339.17,6.0,15.72,0.0068,82865.0,-2020.0,8245.0,-771.0,375.0,-3307.0,501.0,856.0,-32.0,6.0,482.0,347.0,-5440.0,-12.0,2332.0400390625,2339.169921875,2325.1201171875,2339.169921875,2339.169921875,321700
2018/09/27,2355.43,6.0,16.26,0.007,72997.0,-1361.0,2294.0,-1297.0,-484.0,-408.0,-303.0,-67.0,-14.0,23.0,5.0,-48.0,376.0,-11.0,2331.699951171875,2355.429931640625,2331.699951171875,2355.429931640625,2355.429931640625,279200
2018/09/28,2343.07,4.0,-12.36,-0.0052,72152.0,1304.0,-2245.0,647.0,2410.0,-239.0,-143.0,-198.0,-99.0,0.0,-381.0,-701.0,296.0,-3.0,2356.1298828125,2356.6201171875,2337.469970703125,2343.070068359375,2343.070068359375,317900
2018/10/01,2338.88,4.0,-4.19,-0.0018,55417.0,1242.0,-535.0,-877.0,-749.0,-39.0,368.0,-169.0,-27.0,-8.0,232.0,-483.0,176.0,-6.0,2349.639892578125,2352.110107421875,2333.320068359375,2338.8798828125,2338.8798828125,278300
2018/10/02,2309.57,4.0,-29.31,-0.0125,63947.0,3089.0,-2420.0,-848.0,415.0,64.0,-373.0,-562.0,-1.0,-23.0,-429.0,63.0,170.0,9.0,2338.280029296875,2341.550048828125,2308.89990234375,2309.570068359375,2309.570068359375,287900
2018/10/04,2274.49,4.0,-35.08,-0.0152,76063.0,5810.0,-5319.0,-602.0,1681.0,-248.0,-233.0,-976.0,-202.0,-11.0,-430.0,-180.0,85.0,25.0,2311.06005859375,2311.06005859375,2270.219970703125,2274.489990234375,2274.489990234375,309500
2018/10/05,2267.52,4.0,-6.97,-0.0031,63983.0,2024.0,-3317.0,1115.0,824.0,-16.0,562.0,201.0,-42.0,-5.0,200.0,-608.0,166.0,10.0,2269.93994140625,2278.1201171875,2250.989990234375,2267.52001953125,2267.52001953125,282100
2018/10/08,2253.83,4.0,-13.69,-0.006,44787.0,1329.0,-1788.0,318.0,234.0,45.0,309.0,-218.0,23.0,110.0,189.0,-375.0,133.0,7.0,2258.72998046875,2273.7099609375,2253.830078125,2253.830078125,2253.830078125,214600
2018/10/10,2228.61,4.0,-25.22,-0.0112,88364.0,1007.0,-2305.0,1156.0,2001.0,-22.0,-140.0,-510.0,-156.0,49.0,-199.0,136.0,132.0,8.0,2256.030029296875,2257.52001953125,2222.949951171875,2228.610107421875,2228.610107421875,365700
2018/10/11,2129.67,4.0,-98.94,-0.0444,83356.0,2164.0,-4867.0,2438.0,2870.0,164.0,40.0,-789.0,-83.0,-94.0,570.0,-239.0,232.0,30.0,2176.159912109375,2186.68994140625,2129.669921875,2129.669921875,2129.669921875,411900
2018/10/12,2161.85,6.0,32.18,0.0151,60850.0,-1005.0,741.0,-58.0,-2639.0,618.0,583.0,694.0,-29.0,-19.0,604.0,127.0,329.0,-7.0,2131.659912109375,2173.010009765625,2129.1298828125,2161.85009765625,2161.85009765625,292600
2018/10/15,2145.12,4.0,-16.73,-0.0077,47089.0,2989.0,210.0,-3270.0,-2701.0,35.0,-239.0,-610.0,17.0,-36.0,-12.0,277.0,56.0,14.0,2155.340087890625,2159.22998046875,2141.280029296875,2145.1201171875,2145.1201171875,259200
2018/10/16,2145.12,5.0,0.0,0.0,39367.0,1695.0,-672.0,-1271.0,-950.0,-63.0,53.0,-241.0,-41.0,-1.0,-192.0,164.0,240.0,8.0,2156.0,2161.760009765625,2140.18994140625,2145.1201171875,2145.1201171875,222500
2018/10/17,2167.51,6.0,22.39,0.0104,52849.0,-50.0,61.0,26.0,-89.0,91.0,-98.0,232.0,29.0,24.0,-75.0,-87.0,-40.0,2.0,2169.43994140625,2182.77001953125,2159.3701171875,2167.510009765625,2167.510009765625,275200
2018/10/18,2148.31,4.0,-19.2,-0.0089,42291.0,2641.0,-536.0,-2166.0,-503.0,-259.0,-294.0,-577.0,-35.0,177.0,-544.0,-129.0,61.0,0.0,2158.800048828125,2168.010009765625,2146.610107421875,2148.31005859375,2148.31005859375,321800
2018/10/19,2156.26,6.0,7.95,0.0037,48750.0,-169.0,-1726.0,1878.0,982.0,89.0,274.0,192.0,-20.0,21.0,52.0,285.0,5.0,11.0,2130.06005859375,2158.780029296875,2117.6201171875,2156.260009765625,2156.260009765625,351800
2018/10/22,2161.71,6.0,5.45,0.0025,39104.0,648.0,-1109.0,450.0,-210.0,-25.0,260.0,290.0,10.0,26.0,-125.0,225.0,12.0,-1.0,2143.080078125,2163.2099609375,2136.919921875,2161.7099609375,2161.7099609375,308700
2018/10/23,2106.1,4.0,-55.61,-0.0257,69957.0,6413.0,-5653.0,-991.0,1151.0,-531.0,-141.0,-811.0,60.0,-101.0,-524.0,-93.0,202.0,29.0,2147.300048828125,2148.800048828125,2094.68994140625,2106.10009765625,2106.10009765625,373500
2018/10/24,2097.58,4.0,-8.52,-0.004,64901.0,-2612.0,-3285.0,5809.0,7312.0,-115.0,-141.0,-264.0,-87.0,-98.0,-691.0,-103.0,112.0,-23.0,2119.18994140625,2121.360107421875,2092.10009765625,2097.580078125,2097.580078125,399700
2018/10/25,2063.3,4.0,-34.28,-0.0163,76077.0,-2813.0,-3614.0,6310.0,6289.0,239.0,-279.0,299.0,-145.0,-136.0,-409.0,454.0,133.0,-15.0,2046.6700439453125,2066.06005859375,2033.81005859375,2063.300048828125,2063.300048828125,376000
2018/10/26,2027.15,4.0,-36.15,-0.0175,66881.0,572.0,-1760.0,1039.0,1415.0,307.0,-94.0,-715.0,130.0,-2.0,280.0,-280.0,139.0,8.0,2066.570068359375,2066.570068359375,2008.8599853515625,2027.1500244140625,2027.1500244140625,449200
2018/10/29,1996.05,4.0,-31.1,-0.0153,63597.0,-4880.0,-1607.0,6363.0,5456.0,314.0,329.0,219.0,-190.0,-8.0,492.0,-248.0,109.0,14.0,2026.6800537109373,2045.760009765625,1993.77001953125,1996.050048828125,1996.050048828125,427300
2018/10/30,2014.69,6.0,18.64,0.0093,70220.0,-3582.0,-1833.0,5199.0,1221.0,629.0,395.0,935.0,63.0,-22.0,2034.0,-58.0,245.0,-28.0,1985.949951171875,2028.8399658203125,1985.949951171875,2014.68994140625,2014.68994140625,441600
2018/10/31,2029.69,6.0,15.0,0.0074,63473.0,2585.0,1353.0,-4123.0,-5902.0,86.0,1986.0,205.0,36.0,-48.0,428.0,-917.0,182.0,2.0,2022.8399658203125,2030.5,2006.6300048828125,2029.68994140625,2029.68994140625,373000
2018/11/01,2024.46,4.0,-5.23,-0.0026,59658.0,1087.0,2928.0,-4204.0,-3548.0,-101.0,-40.0,-224.0,112.0,-65.0,73.0,-408.0,193.0,-5.0,2035.1099853515625,2054.219970703125,2023.4300537109373,2024.4599609375,2024.4599609375,343800
2018/11/02,2096.0,6.0,71.54,0.0353,67980.0,-4637.0,4406.0,125.0,-2679.0,170.0,865.0,985.0,113.0,-39.0,479.0,230.0,104.0,1.0,2046.6099853515625,2096.6298828125,2044.93994140625,2096.0,2096.0,372000
